danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track_name,popularity
0.494,0.324,0,-10.749,1,0.038,0.914,0.00479,0.0996,0.433,179.983,audio_features,3F5PXirySr1SjFZWOcSUbS,spotify:track:3F5PXirySr1SjFZWOcSUbS,https://api.spotify.com/v1/tracks/3F5PXirySr1SjFZWOcSUbS,https://api.spotify.com/v1/audio-analysis/3F5PXirySr1SjFZWOcSUbS,244152,3,Tere Bin,46
0.676,0.319,5,-9.201,1,0.0279,0.783,0.0,0.117,0.565,105.002,audio_features,05nBv34NJeyLWEoezng4n5,spotify:track:05nBv34NJeyLWEoezng4n5,https://api.spotify.com/v1/tracks/05nBv34NJeyLWEoezng4n5,https://api.spotify.com/v1/audio-analysis/05nBv34NJeyLWEoezng4n5,228969,4,"Jeena Jeena (From ""Badlapur"")",0
0.63,0.376,2,-9.814,1,0.0252,0.416,0.000179,0.0954,0.347,100.969,audio_features,4137w3YEeQSgz52qxyjxHR,spotify:track:4137w3YEeQSgz52qxyjxHR,https://api.spotify.com/v1/tracks/4137w3YEeQSgz52qxyjxHR,https://api.spotify.com/v1/audio-analysis/4137w3YEeQSgz52qxyjxHR,172942,1,Kaun Mera,50
0.432,0.535,8,-7.34,1,0.032,0.904,0.000641,0.102,0.322,135.849,audio_features,2L2YNB3YIletW4fUtwphDv,spotify:track:2L2YNB3YIletW4fUtwphDv,https://api.spotify.com/v1/tracks/2L2YNB3YIletW4fUtwphDv,https://api.spotify.com/v1/audio-analysis/2L2YNB3YIletW4fUtwphDv,245735,4,Shayad - Reprise,47
0.522,0.478,9,-10.826,0,0.0277,0.408,0.00131,0.101,0.576,160.029,audio_features,58xpZwxUpgrnJMTEmvkZMP,spotify:track:58xpZwxUpgrnJMTEmvkZMP,https://api.spotify.com/v1/tracks/58xpZwxUpgrnJMTEmvkZMP,https://api.spotify.com/v1/audio-analysis/58xpZwxUpgrnJMTEmvkZMP,321283,4,Pehli Baar Mohabbat,50
0.485,0.291,9,-15.485,1,0.04,0.616,0.000345,0.238,0.195,139.859,audio_features,4I5Xcdu5Hnki1aP0Uxbs4n,spotify:track:4I5Xcdu5Hnki1aP0Uxbs4n,https://api.spotify.com/v1/tracks/4I5Xcdu5Hnki1aP0Uxbs4n,https://api.spotify.com/v1/audio-analysis/4I5Xcdu5Hnki1aP0Uxbs4n,308253,3,Saawali Si Raat,46
0.34,0.606,4,-8.517,1,0.0379,0.798,0.00205,0.0963,0.268,151.383,audio_features,3f9dNrQR4stx9CCfpqZVSf,spotify:track:3f9dNrQR4stx9CCfpqZVSf,https://api.spotify.com/v1/tracks/3f9dNrQR4stx9CCfpqZVSf,https://api.spotify.com/v1/audio-analysis/3f9dNrQR4stx9CCfpqZVSf,285000,4,Rasiya Reprise,44
0.707,0.501,4,-7.389,1,0.0372,0.387,1.81e-06,0.095,0.542,93.978,audio_features,5b9x5sRIzAgXQw0dhGORO1,spotify:track:5b9x5sRIzAgXQw0dhGORO1,https://api.spotify.com/v1/tracks/5b9x5sRIzAgXQw0dhGORO1,https://api.spotify.com/v1/audio-analysis/5b9x5sRIzAgXQw0dhGORO1,199644,4,Tu Hi Hai,58
0.237,0.543,7,-8.921,1,0.0372,0.838,3.86e-06,0.0961,0.316,73.896,audio_features,7fpWJr5shT90KiCHXKHxch,spotify:track:7fpWJr5shT90KiCHXKHxch,https://api.spotify.com/v1/tracks/7fpWJr5shT90KiCHXKHxch,https://api.spotify.com/v1/audio-analysis/7fpWJr5shT90KiCHXKHxch,305613,4,Phir Le Aya Dil - Reprise,63
0.666,0.439,4,-11.383,1,0.027,0.287,0.00417,0.121,0.417,87.997,audio_features,3h44S4bynHkbKVP2mogqdX,spotify:track:3h44S4bynHkbKVP2mogqdX,https://api.spotify.com/v1/tracks/3h44S4bynHkbKVP2mogqdX,https://api.spotify.com/v1/audio-analysis/3h44S4bynHkbKVP2mogqdX,235973,4,Nazar Laaye - Reprise,52
0.376,0.643,9,-5.713,1,0.0411,0.558,0.0,0.217,0.646,136.228,audio_features,7sJQv0LRPgM2xCkkdWOlyj,spotify:track:7sJQv0LRPgM2xCkkdWOlyj,https://api.spotify.com/v1/tracks/7sJQv0LRPgM2xCkkdWOlyj,https://api.spotify.com/v1/audio-analysis/7sJQv0LRPgM2xCkkdWOlyj,193356,5,Mere Sohneya,62
0.569,0.246,4,-12.774,1,0.047,0.709,0.00398,0.109,0.182,164.227,audio_features,7cR0Wtv9wfrxjSBJcohLpZ,spotify:track:7cR0Wtv9wfrxjSBJcohLpZ,https://api.spotify.com/v1/tracks/7cR0Wtv9wfrxjSBJcohLpZ,https://api.spotify.com/v1/audio-analysis/7cR0Wtv9wfrxjSBJcohLpZ,190975,4,Atak Gaya - Acoustic,26
0.66,0.675,0,-7.764,1,0.0366,0.545,1.93e-05,0.145,0.632,81.498,audio_features,6QPFWNUw9iGFZAXgqecunp,spotify:track:6QPFWNUw9iGFZAXgqecunp,https://api.spotify.com/v1/tracks/6QPFWNUw9iGFZAXgqecunp,https://api.spotify.com/v1/audio-analysis/6QPFWNUw9iGFZAXgqecunp,312820,4,"Woh Din (From ""Chhichhore"")",36
0.726,0.664,2,-6.674,1,0.0331,0.636,0.0,0.0964,0.831,121.922,audio_features,1sYC1fG7s4p0pTykrJqmgW,spotify:track:1sYC1fG7s4p0pTykrJqmgW,https://api.spotify.com/v1/tracks/1sYC1fG7s4p0pTykrJqmgW,https://api.spotify.com/v1/audio-analysis/1sYC1fG7s4p0pTykrJqmgW,266053,4,Kyon,62
0.319,0.552,7,-6.401,1,0.0307,0.719,0.0,0.144,0.221,93.991,audio_features,6TFESXMfJJWwccviaxGAMa,spotify:track:6TFESXMfJJWwccviaxGAMa,https://api.spotify.com/v1/tracks/6TFESXMfJJWwccviaxGAMa,https://api.spotify.com/v1/audio-analysis/6TFESXMfJJWwccviaxGAMa,268463,4,Humsafar,63
0.722,0.288,4,-10.767,1,0.0444,0.827,1.06e-05,0.12,0.502,119.899,audio_features,5Q58RkKyUafm15Syxg79DW,spotify:track:5Q58RkKyUafm15Syxg79DW,https://api.spotify.com/v1/tracks/5Q58RkKyUafm15Syxg79DW,https://api.spotify.com/v1/audio-analysis/5Q58RkKyUafm15Syxg79DW,284627,4,Sham,56
0.461,0.303,5,-7.906,1,0.0292,0.869,0.0,0.16,0.549,78.906,audio_features,5t8LiF1PsVpT7l2hf6A0r3,spotify:track:5t8LiF1PsVpT7l2hf6A0r3,https://api.spotify.com/v1/tracks/5t8LiF1PsVpT7l2hf6A0r3,https://api.spotify.com/v1/audio-analysis/5t8LiF1PsVpT7l2hf6A0r3,203129,4,Aas Paas Hai Khuda (Unplugged),0
0.33,0.572,4,-9.562,0,0.0548,0.242,1.8e-06,0.155,0.369,78.267,audio_features,1CapGmE3jqZpEATdujksnX,spotify:track:1CapGmE3jqZpEATdujksnX,https://api.spotify.com/v1/tracks/1CapGmE3jqZpEATdujksnX,https://api.spotify.com/v1/audio-analysis/1CapGmE3jqZpEATdujksnX,314175,4,Heer,57
0.517,0.565,9,-10.184,1,0.0441,0.721,0.00689,0.0997,0.69,169.952,audio_features,14eotumM24MhIgzidgN3Jx,spotify:track:14eotumM24MhIgzidgN3Jx,https://api.spotify.com/v1/tracks/14eotumM24MhIgzidgN3Jx,https://api.spotify.com/v1/audio-analysis/14eotumM24MhIgzidgN3Jx,251704,4,Khaabon Ke Parinday,59
0.29,0.399,9,-8.309,0,0.0339,0.811,0.0,0.116,0.152,172.061,audio_features,6okCEBcbPTgwf3bc7CT3sj,spotify:track:6okCEBcbPTgwf3bc7CT3sj,https://api.spotify.com/v1/tracks/6okCEBcbPTgwf3bc7CT3sj,https://api.spotify.com/v1/audio-analysis/6okCEBcbPTgwf3bc7CT3sj,299801,4,Muskurane - Unplugged,35
0.583,0.452,11,-10.459,0,0.026,0.802,0.00632,0.143,0.327,79.999,audio_features,20rwogC6aE369YsxFb5aRp,spotify:track:20rwogC6aE369YsxFb5aRp,https://api.spotify.com/v1/tracks/20rwogC6aE369YsxFb5aRp,https://api.spotify.com/v1/audio-analysis/20rwogC6aE369YsxFb5aRp,215305,4,Din Shagna Da,52
0.773,0.294,6,-10.77,1,0.0312,0.849,0.0,0.119,0.49,99.94,audio_features,1As58Rpu8oZtLDAeVFHVyq,spotify:track:1As58Rpu8oZtLDAeVFHVyq,https://api.spotify.com/v1/tracks/1As58Rpu8oZtLDAeVFHVyq,https://api.spotify.com/v1/audio-analysis/1As58Rpu8oZtLDAeVFHVyq,243647,4,Dil Diyan Gallan (Unplugged),34
0.617,0.501,5,-10.296,1,0.0595,0.564,1.59e-05,0.0883,0.246,100.064,audio_features,7jETHbaPh8RFgScgbcrvJP,spotify:track:7jETHbaPh8RFgScgbcrvJP,https://api.spotify.com/v1/tracks/7jETHbaPh8RFgScgbcrvJP,https://api.spotify.com/v1/audio-analysis/7jETHbaPh8RFgScgbcrvJP,238200,4,Phir Aur Kya Chahiye - Asees Version,34
0.348,0.18,11,-11.311,1,0.0307,0.875,0.0,0.0951,0.472,147.889,audio_features,2dYyMsXlyTwJgWXUAWVjZj,spotify:track:2dYyMsXlyTwJgWXUAWVjZj,https://api.spotify.com/v1/tracks/2dYyMsXlyTwJgWXUAWVjZj,https://api.spotify.com/v1/audio-analysis/2dYyMsXlyTwJgWXUAWVjZj,194261,4,Satranga (Stripped),38
0.405,0.988,10,-3.843,0,0.0992,0.355,0.113,0.0815,0.703,160.052,audio_features,3XrGwVHapc5DYK75ZBKmuE,spotify:track:3XrGwVHapc5DYK75ZBKmuE,https://api.spotify.com/v1/tracks/3XrGwVHapc5DYK75ZBKmuE,https://api.spotify.com/v1/audio-analysis/3XrGwVHapc5DYK75ZBKmuE,214400,4,Naatu Naatu,45
0.78,0.608,0,-7.62,0,0.061,0.245,4.14e-05,0.0947,0.476,91.975,audio_features,0pCXbJ3lbtinCZnwg1CYDC,spotify:track:0pCXbJ3lbtinCZnwg1CYDC,https://api.spotify.com/v1/tracks/0pCXbJ3lbtinCZnwg1CYDC,https://api.spotify.com/v1/audio-analysis/0pCXbJ3lbtinCZnwg1CYDC,245093,4,Leharaayi,48
0.695,0.501,11,-6.552,1,0.0316,0.767,0.0041,0.106,0.511,120.076,audio_features,57xczqwxDF0HZsuPyVEJXa,spotify:track:57xczqwxDF0HZsuPyVEJXa,https://api.spotify.com/v1/tracks/57xczqwxDF0HZsuPyVEJXa,https://api.spotify.com/v1/audio-analysis/57xczqwxDF0HZsuPyVEJXa,267500,4,Manasu Maree,54
0.228,0.551,3,-8.947,1,0.0467,0.851,4.81e-05,0.126,0.246,178.083,audio_features,0kNe3kmRFq7eKVlL15h7nb,spotify:track:0kNe3kmRFq7eKVlL15h7nb,https://api.spotify.com/v1/tracks/0kNe3kmRFq7eKVlL15h7nb,https://api.spotify.com/v1/audio-analysis/0kNe3kmRFq7eKVlL15h7nb,211670,3,Anuvanuvuu,67
0.414,0.591,9,-7.568,1,0.136,0.623,9.94e-06,0.229,0.62,185.922,audio_features,6Vq4ePrJPZ2vU6DXnZGcVD,spotify:track:6Vq4ePrJPZ2vU6DXnZGcVD,https://api.spotify.com/v1/tracks/6Vq4ePrJPZ2vU6DXnZGcVD,https://api.spotify.com/v1/audio-analysis/6Vq4ePrJPZ2vU6DXnZGcVD,235299,3,Pillaa Raa,65
0.677,0.81,0,-6.192,0,0.0378,0.643,3e-06,0.168,0.614,110.044,audio_features,5pOY1Vg2TIIbVBfR6yAg0C,spotify:track:5pOY1Vg2TIIbVBfR6yAg0C,https://api.spotify.com/v1/tracks/5pOY1Vg2TIIbVBfR6yAg0C,https://api.spotify.com/v1/audio-analysis/5pOY1Vg2TIIbVBfR6yAg0C,258333,4,Gaali Vaaluga,64
0.18,0.247,7,-12.075,0,0.0389,0.917,0.0251,0.123,0.191,75.331,audio_features,4wFU6Q4vInTg2HQ2mkko8x,spotify:track:4wFU6Q4vInTg2HQ2mkko8x,https://api.spotify.com/v1/tracks/4wFU6Q4vInTg2HQ2mkko8x,https://api.spotify.com/v1/audio-analysis/4wFU6Q4vInTg2HQ2mkko8x,201131,4,Priya Mithunam (Telugu),63
0.594,0.534,9,-8.007,0,0.0428,0.385,0.0,0.877,0.364,91.082,audio_features,59eeV0SIeyd431uyjAWCRe,spotify:track:59eeV0SIeyd431uyjAWCRe,https://api.spotify.com/v1/tracks/59eeV0SIeyd431uyjAWCRe,https://api.spotify.com/v1/audio-analysis/59eeV0SIeyd431uyjAWCRe,225425,4,"Mastaaru Mastaaru (From ""Sir"")(Telugu)",62
0.961,0.778,2,-6.585,0,0.085,0.305,3.82e-06,0.305,0.88,112.967,audio_features,2C72bOiY3kbCgDBBznoejk,spotify:track:2C72bOiY3kbCgDBBznoejk,https://api.spotify.com/v1/tracks/2C72bOiY3kbCgDBBznoejk,https://api.spotify.com/v1/audio-analysis/2C72bOiY3kbCgDBBznoejk,262489,4,Seethakaalam,61
0.706,0.751,9,-5.196,0,0.0445,0.623,0.0,0.0733,0.5,112.962,audio_features,0hujsbFzpm9RjOs4mnVclo,spotify:track:0hujsbFzpm9RjOs4mnVclo,https://api.spotify.com/v1/tracks/0hujsbFzpm9RjOs4mnVclo,https://api.spotify.com/v1/audio-analysis/0hujsbFzpm9RjOs4mnVclo,204181,4,"Samayama (From ""Hi Nanna"")",64
0.567,0.369,1,-9.413,1,0.0453,0.377,0.0,0.0939,0.179,113.341,audio_features,3Chq3BCsBaK3VHX7yPtAC4,spotify:track:3Chq3BCsBaK3VHX7yPtAC4,https://api.spotify.com/v1/tracks/3Chq3BCsBaK3VHX7yPtAC4,https://api.spotify.com/v1/audio-analysis/3Chq3BCsBaK3VHX7yPtAC4,275625,4,Urike Urike,61
0.631,0.582,11,-9.367,0,0.0536,0.216,0.0,0.17,0.493,159.959,audio_features,15tihU7QrnhaBvE7hXGDwa,spotify:track:15tihU7QrnhaBvE7hXGDwa,https://api.spotify.com/v1/tracks/15tihU7QrnhaBvE7hXGDwa,https://api.spotify.com/v1/audio-analysis/15tihU7QrnhaBvE7hXGDwa,296220,4,Maate Vinadhuga,61
0.789,0.789,0,-5.631,1,0.0463,0.535,0.00872,0.302,0.889,102.055,audio_features,1SbK7OHdqsTUfzPVKylwND,spotify:track:1SbK7OHdqsTUfzPVKylwND,https://api.spotify.com/v1/tracks/1SbK7OHdqsTUfzPVKylwND,https://api.spotify.com/v1/audio-analysis/1SbK7OHdqsTUfzPVKylwND,236618,4,Arere Yekkada,60
0.388,0.686,11,-5.178,1,0.0633,0.28,0.0,0.267,0.537,74.464,audio_features,0xNiDPK4YdZ51ALxSid0QV,spotify:track:0xNiDPK4YdZ51ALxSid0QV,https://api.spotify.com/v1/tracks/0xNiDPK4YdZ51ALxSid0QV,https://api.spotify.com/v1/audio-analysis/0xNiDPK4YdZ51ALxSid0QV,273181,4,Oosupodu,60
0.702,0.663,10,-5.444,0,0.21,0.149,2.01e-06,0.11,0.28,140.027,audio_features,4ZNIkO2j6K2c0Nm8zWXmdn,spotify:track:4ZNIkO2j6K2c0Nm8zWXmdn,https://api.spotify.com/v1/tracks/4ZNIkO2j6K2c0Nm8zWXmdn,https://api.spotify.com/v1/audio-analysis/4ZNIkO2j6K2c0Nm8zWXmdn,183500,4,Tillu Anna DJ Pedithe,60
0.635,0.68,0,-7.169,1,0.0389,0.348,0.0,0.224,0.375,123.018,audio_features,0fYTkcBMtjtP4hzoOxGgSF,spotify:track:0fYTkcBMtjtP4hzoOxGgSF,https://api.spotify.com/v1/tracks/0fYTkcBMtjtP4hzoOxGgSF,https://api.spotify.com/v1/audio-analysis/0fYTkcBMtjtP4hzoOxGgSF,202111,3,Choosi Chudangane,62
0.811,0.537,4,-5.508,1,0.0478,0.412,1.3e-06,0.083,0.57,136.943,audio_features,5JnXwEckWO0oFijOyTZDLf,spotify:track:5JnXwEckWO0oFijOyTZDLf,https://api.spotify.com/v1/tracks/5JnXwEckWO0oFijOyTZDLf,https://api.spotify.com/v1/audio-analysis/5JnXwEckWO0oFijOyTZDLf,266715,4,Inkem Inkem Inkem Kaavaale,61
0.736,0.65,0,-5.958,1,0.0318,0.274,1.52e-06,0.179,0.608,134.859,audio_features,4YpxBrMONvVqbmXmYI2P5M,spotify:track:4YpxBrMONvVqbmXmYI2P5M,https://api.spotify.com/v1/tracks/4YpxBrMONvVqbmXmYI2P5M,https://api.spotify.com/v1/audio-analysis/4YpxBrMONvVqbmXmYI2P5M,299291,4,Meghaalu Lekunna,60
0.925,0.739,5,-6.724,0,0.104,0.34,0.0733,0.366,0.508,127.97,audio_features,3szxldqiYs7nkvtmooRod8,spotify:track:3szxldqiYs7nkvtmooRod8,https://api.spotify.com/v1/tracks/3szxldqiYs7nkvtmooRod8,https://api.spotify.com/v1/audio-analysis/3szxldqiYs7nkvtmooRod8,223326,4,"Oo Antava Oo Oo Antava (From ""Pushpa - The Rise"")(Telugu)",60
0.799,0.593,9,-5.492,0,0.0367,0.486,0.0,0.0484,0.947,123.966,audio_features,42JI4hVOPLwQ0J7WOfIieR,spotify:track:42JI4hVOPLwQ0J7WOfIieR,https://api.spotify.com/v1/tracks/42JI4hVOPLwQ0J7WOfIieR,https://api.spotify.com/v1/audio-analysis/42JI4hVOPLwQ0J7WOfIieR,174194,4,"Naa Madhi (From ""Thiru"")",59
0.769,0.737,10,-6.462,0,0.199,0.212,0.0,0.264,0.877,96.105,audio_features,7ILXon2PBU1bGYemfNg91q,spotify:track:7ILXon2PBU1bGYemfNg91q,https://api.spotify.com/v1/tracks/7ILXon2PBU1bGYemfNg91q,https://api.spotify.com/v1/audio-analysis/7ILXon2PBU1bGYemfNg91q,264514,4,Gudilo Badilo Madilo,58
0.588,0.443,6,-6.197,0,0.0694,0.583,0.0,0.136,0.642,89.749,audio_features,7MtXu7mXRMdICKyTOb8CuR,spotify:track:7MtXu7mXRMdICKyTOb8CuR,https://api.spotify.com/v1/tracks/7MtXu7mXRMdICKyTOb8CuR,https://api.spotify.com/v1/audio-analysis/7MtXu7mXRMdICKyTOb8CuR,206667,4,Baitikochi Chuste,58
0.699,0.467,6,-6.363,1,0.0298,0.505,2.5e-06,0.152,0.277,128.989,audio_features,2DDOQBKGmkv7bPoYF1bELz,spotify:track:2DDOQBKGmkv7bPoYF1bELz,https://api.spotify.com/v1/tracks/2DDOQBKGmkv7bPoYF1bELz,https://api.spotify.com/v1/audio-analysis/2DDOQBKGmkv7bPoYF1bELz,234884,4,Ninnila,58
0.676,0.8,7,-6.409,1,0.0516,0.143,0.0,0.602,0.654,107.501,audio_features,74IQCxI4nws964fic1Q4pv,spotify:track:74IQCxI4nws964fic1Q4pv,https://api.spotify.com/v1/tracks/74IQCxI4nws964fic1Q4pv,https://api.spotify.com/v1/audio-analysis/74IQCxI4nws964fic1Q4pv,230049,4,Saranga Dariya,57
0.838,0.494,0,-10.255,1,0.0413,0.495,0.000701,0.299,0.729,119.978,audio_features,7MO3e3jJ8iczmix3WeDMFO,spotify:track:7MO3e3jJ8iczmix3WeDMFO,https://api.spotify.com/v1/tracks/7MO3e3jJ8iczmix3WeDMFO,https://api.spotify.com/v1/audio-analysis/7MO3e3jJ8iczmix3WeDMFO,278146,4,Unnatundi Gundey,57
0.685,0.24,10,-8.65,0,0.0397,0.789,3.97e-06,0.127,0.577,177.706,audio_features,6jUscicoyUljrPOdQCfhnd,spotify:track:6jUscicoyUljrPOdQCfhnd,https://api.spotify.com/v1/tracks/6jUscicoyUljrPOdQCfhnd,https://api.spotify.com/v1/audio-analysis/6jUscicoyUljrPOdQCfhnd,173933,5,Undiporaadhey,60
0.688,0.731,0,-6.665,1,0.108,0.324,0.0,0.326,0.566,132.194,audio_features,6D2LwdOQ5gjoFrpkoO5fvu,spotify:track:6D2LwdOQ5gjoFrpkoO5fvu,https://api.spotify.com/v1/tracks/6D2LwdOQ5gjoFrpkoO5fvu,https://api.spotify.com/v1/audio-analysis/6D2LwdOQ5gjoFrpkoO5fvu,200114,4,Gundellonaa,57
0.82,0.581,4,-5.655,1,0.0438,0.494,0.0,0.362,0.681,106.965,audio_features,2YmXGUx32C3CUEgcAyHcGf,spotify:track:2YmXGUx32C3CUEgcAyHcGf,https://api.spotify.com/v1/tracks/2YmXGUx32C3CUEgcAyHcGf,https://api.spotify.com/v1/audio-analysis/2YmXGUx32C3CUEgcAyHcGf,221000,4,"Srivalli (From ""Pushpa - The Rise"")(Telugu)",57
0.504,0.428,5,-6.261,0,0.037,0.581,0.0,0.111,0.387,183.073,audio_features,6f7qFjos0WWqvtEnwFDS0a,spotify:track:6f7qFjos0WWqvtEnwFDS0a,https://api.spotify.com/v1/tracks/6f7qFjos0WWqvtEnwFDS0a,https://api.spotify.com/v1/audio-analysis/6f7qFjos0WWqvtEnwFDS0a,252287,3,Telisiney Na Nuvvey,56
0.661,0.559,4,-8.829,0,0.0508,0.21,0.000118,0.116,0.388,90.009,audio_features,0i5KYCaQs1xY7z9MWCFoXW,spotify:track:0i5KYCaQs1xY7z9MWCFoXW,https://api.spotify.com/v1/tracks/0i5KYCaQs1xY7z9MWCFoXW,https://api.spotify.com/v1/audio-analysis/0i5KYCaQs1xY7z9MWCFoXW,364375,4,Life Of Ram,55
0.457,0.542,5,-7.645,1,0.0575,0.408,0.0,0.127,0.652,109.973,audio_features,36ylvIx1fVaM4i5pux7Ea1,spotify:track:36ylvIx1fVaM4i5pux7Ea1,https://api.spotify.com/v1/tracks/36ylvIx1fVaM4i5pux7Ea1,https://api.spotify.com/v1/audio-analysis/36ylvIx1fVaM4i5pux7Ea1,214766,4,Emannavoo,58
0.562,0.516,11,-5.746,1,0.0266,0.289,0.0,0.136,0.279,133.875,audio_features,5PsmOImV4eJxcTK8ZxSPJz,spotify:track:5PsmOImV4eJxcTK8ZxSPJz,https://api.spotify.com/v1/tracks/5PsmOImV4eJxcTK8ZxSPJz,https://api.spotify.com/v1/audio-analysis/5PsmOImV4eJxcTK8ZxSPJz,263506,4,Nee Chitram Choosi,55
0.393,0.244,10,-12.673,1,0.0347,0.907,0.0,0.0985,0.135,130.002,audio_features,5Mo0zkOAPtR2rW9kL29X37,spotify:track:5Mo0zkOAPtR2rW9kL29X37,https://api.spotify.com/v1/tracks/5Mo0zkOAPtR2rW9kL29X37,https://api.spotify.com/v1/audio-analysis/5Mo0zkOAPtR2rW9kL29X37,209109,3,Adiga Adiga,57
0.369,0.348,2,-9.686,1,0.0305,0.956,1.48e-05,0.202,0.379,159.869,audio_features,7xmkMdxtGt9jEQVyQK8TP8,spotify:track:7xmkMdxtGt9jEQVyQK8TP8,https://api.spotify.com/v1/tracks/7xmkMdxtGt9jEQVyQK8TP8,https://api.spotify.com/v1/audio-analysis/7xmkMdxtGt9jEQVyQK8TP8,266200,3,Gaaju Bomma,55
0.948,0.783,7,-4.058,0,0.0422,0.182,7.82e-05,0.0519,0.579,130.042,audio_features,4cEhCuw7sLZsLIQA1EBvxZ,spotify:track:4cEhCuw7sLZsLIQA1EBvxZ,https://api.spotify.com/v1/tracks/4cEhCuw7sLZsLIQA1EBvxZ,https://api.spotify.com/v1/audio-analysis/4cEhCuw7sLZsLIQA1EBvxZ,209962,4,Crazy Feeling,55
0.713,0.727,6,-7.166,0,0.0388,0.183,1.22e-06,0.0756,0.515,97.025,audio_features,7mNQwVYgoB3mtjkjCKsbXM,spotify:track:7mNQwVYgoB3mtjkjCKsbXM,https://api.spotify.com/v1/tracks/7mNQwVYgoB3mtjkjCKsbXM,https://api.spotify.com/v1/audio-analysis/7mNQwVYgoB3mtjkjCKsbXM,271938,4,Hoyna Hoyna,58
0.794,0.894,10,-2.476,0,0.0411,0.00364,0.0113,0.139,0.547,124.97,audio_features,5VayHAvzwBx4i87c1twFjS,spotify:track:5VayHAvzwBx4i87c1twFjS,https://api.spotify.com/v1/tracks/5VayHAvzwBx4i87c1twFjS,https://api.spotify.com/v1/audio-analysis/5VayHAvzwBx4i87c1twFjS,250680,4,Seeti Maar,55
0.808,0.717,0,-7.768,0,0.13,0.612,2.5e-06,0.0949,0.824,96.981,audio_features,58DAnVD65xKeQW3ARTBolV,spotify:track:58DAnVD65xKeQW3ARTBolV,https://api.spotify.com/v1/tracks/58DAnVD65xKeQW3ARTBolV,https://api.spotify.com/v1/audio-analysis/58DAnVD65xKeQW3ARTBolV,216171,4,Guruvaram,55
0.722,0.499,2,-5.958,1,0.032,0.63,1.81e-06,0.112,0.541,127.915,audio_features,6vsPBbLGfeLraBanG4HJaR,spotify:track:6vsPBbLGfeLraBanG4HJaR,https://api.spotify.com/v1/tracks/6vsPBbLGfeLraBanG4HJaR,https://api.spotify.com/v1/audio-analysis/6vsPBbLGfeLraBanG4HJaR,232914,4,Em Sandeham Ledu,55
0.643,0.695,0,-5.481,1,0.0855,0.406,0.00244,0.0973,0.7,90.003,audio_features,3A3vrhAzRGaK92PtFzndjS,spotify:track:3A3vrhAzRGaK92PtFzndjS,https://api.spotify.com/v1/tracks/3A3vrhAzRGaK92PtFzndjS,https://api.spotify.com/v1/audio-analysis/3A3vrhAzRGaK92PtFzndjS,248133,4,Hey Pillagaada,55
0.528,0.853,9,-6.398,0,0.256,0.456,0.0,0.564,0.934,111.983,audio_features,1ZZzUmkUhcNlb0u7C1jcKd,spotify:track:1ZZzUmkUhcNlb0u7C1jcKd,https://api.spotify.com/v1/tracks/1ZZzUmkUhcNlb0u7C1jcKd,https://api.spotify.com/v1/audio-analysis/1ZZzUmkUhcNlb0u7C1jcKd,213242,4,Almost Padipoyindhe Pilla,55
0.598,0.817,9,-5.003,0,0.0991,0.42,0.00121,0.485,0.722,67.111,audio_features,0BFQi3erN3X4tT6ZrthC5d,spotify:track:0BFQi3erN3X4tT6ZrthC5d,https://api.spotify.com/v1/tracks/0BFQi3erN3X4tT6ZrthC5d,https://api.spotify.com/v1/audio-analysis/0BFQi3erN3X4tT6ZrthC5d,308602,4,Chal Chalo Chalo,54
0.716,0.894,0,-2.868,0,0.0515,0.0522,5.82e-05,0.106,0.685,123.943,audio_features,3OmarYHeUC6ZWPX9tkBrDv,spotify:track:3OmarYHeUC6ZWPX9tkBrDv,https://api.spotify.com/v1/tracks/3OmarYHeUC6ZWPX9tkBrDv,https://api.spotify.com/v1/audio-analysis/3OmarYHeUC6ZWPX9tkBrDv,246909,4,Love Me Again,54
0.869,0.659,11,-7.756,0,0.0522,0.303,0.0,0.1,0.701,99.959,audio_features,3RyfIFxOrHLJV3reR37Xwr,spotify:track:3RyfIFxOrHLJV3reR37Xwr,https://api.spotify.com/v1/tracks/3RyfIFxOrHLJV3reR37Xwr,https://api.spotify.com/v1/audio-analysis/3RyfIFxOrHLJV3reR37Xwr,250971,4,Choolenge Aasma,54
0.904,0.794,3,-8.57,0,0.0493,0.153,0.00034,0.09,0.902,119.962,audio_features,2x3Plafnj7QE5VU3mFI7f7,spotify:track:2x3Plafnj7QE5VU3mFI7f7,https://api.spotify.com/v1/tracks/2x3Plafnj7QE5VU3mFI7f7,https://api.spotify.com/v1/audio-analysis/2x3Plafnj7QE5VU3mFI7f7,241301,4,Rang de,53
0.484,0.528,4,-4.893,1,0.0282,0.498,0.0,0.119,0.347,135.917,audio_features,3ZasHIQ1l7tCYqxnebFOsK,spotify:track:3ZasHIQ1l7tCYqxnebFOsK,https://api.spotify.com/v1/tracks/3ZasHIQ1l7tCYqxnebFOsK,https://api.spotify.com/v1/audio-analysis/3ZasHIQ1l7tCYqxnebFOsK,203250,3,Emitemitemo,53
